name,score,pattern
nalf,67.8,CVCC
namu,67.8,CVCV
napi,67.8,CVCV
napo,67.8,CVCV
napu,67.8,CVCV
nark,67.8,CVCC
navu,67.8,CVCV
nawu,67.8,CVCV
nhin,67.8,CCVC
nsem,67.8,CCVC
nset,67.8,CCVC
nsio,67.8,CCVV
nuda,67.8,CVCV
nudi,67.8,CVCV
nulo,67.8,CVCV
nuna,67.8,CVCV
nuso,67.8,CVCV
oase,67.8,VVCV
oeni,67.8,VVCV
oire,67.8,VVCV
olse,67.8,VCCV
palk,67.8,CVCC
pard,67.8,CVCC
pder,67.8,CCVC
phof,67.8,CCVC
pida,67.8,CVCV
pidi,67.8,CVCV
pilo,67.8,CVCV
pish,67.8,CVCC
plof,67.8,CCVC
poda,67.8,CVCV
podi,67.8,CVCV
polo,67.8,CVCV
poso,67.8,CVCV
pses,67.8,CCVC
ptas,67.8,CCVC
puda,67.8,CVCV
pudi,67.8,CVCV
pulo,67.8,CVCV
puna,67.8,CVCV
puso,67.8,CVCV
qose,67.8,CVCV
quse,67.8,CVCV
ranl,67.8,CVCC
ranm,67.8,CVCC
ranr,67.8,CVCC
rdof,67.8,CCVC
rhin,67.8,CCVC
rict,67.8,CVCC
riel,67.8,CVVC
riur,67.8,CVVC
rmas,67.8,CCVC
rsas,67.8,CCVC
rsof,67.8,CCVC
rtib,67.8,CCVC
rtid,67.8,CCVC
rtif,67.8,CCVC
rtig,67.8,CCVC
rtih,67.8,CCVC
rtii,67.8,CCVV
rtij,67.8,CCVC
rtik,67.8,CCVC
rtip,67.8,CCVC
rtiv,67.8,CCVC
rtiw,67.8,CCVC
rtiy,67.8,CCVC
ruda,67.8,CVCV
rudi,67.8,CVCV
rulo,67.8,CVCV
runa,67.8,CVCV
ruso,67.8,CVCV
salk,67.8,CVCC
sard,67.8,CVCC
sder,67.8,CCVC
sets,67.8,CVCC
soci,67.8,CVCV
socu,67.8,CVCV
sodu,67.8,CVCV
sogu,67.8,CVCV
sohu,67.8,CVCV
solu,67.8,CVCV
sonn,67.8,CVCC
sonx,67.8,CVCC
sopi,67.8,CVCV
sopo,67.8,CVCV
sopu,67.8,CVCV
sosu,67.8,CVCV
sotu,67.8,CVCV
sovu,67.8,CVCV
sowu,67.8,CVCV
suda,67.8,CVCV
sudi,67.8,CVCV
sulo,67.8,CVCV
suna,67.8,CVCV
suso,67.8,CVCV
tatt,67.8,CVCC
tder,67.8,CCVC
toff,67.8,CVCC
tuda,67.8,CVCV
tudi,67.8,CVCV
tulo,67.8,CVCV
tuna,67.8,CVCV
tuso,67.8,CVCV
uase,67.8,VVCV
ueni,67.8,VVCV
uire,67.8,VVCV
ulse,67.8,VCCV
vaja,67.8,CVCV
vaje,67.8,CVCV
vajo,67.8,CVCV
vaju,67.8,CVCV
vder,67.8,CCVC
vhin,67.8,CCVC
vija,67.8,CVCV
vije,67.8,CVCV
vijo,67.8,CVCV
viju,67.8,CVCV
visw,67.8,CVCC
voja,67.8,CVCV
voje,67.8,CVCV
vojo,67.8,CVCV
voju,67.8,CVCV
vses,67.8,CCVC
vuda,67.8,CVCV
vudi,67.8,CVCV
vulo,67.8,CVCV
vuna,67.8,CVCV
vuso,67.8,CVCV
waja,67.8,CVCV
waje,67.8,CVCV
wajo,67.8,CVCV
waju,67.8,CVCV
wder,67.8,CCVC
weja,67.8,CVCV
weje,67.8,CVCV
wejo,67.8,CVCV
weju,67.8,CVCV
whof,67.8,CCVC
wija,67.8,CVCV
wije,67.8,CVCV
wijo,67.8,CVCV
wiju,67.8,CVCV
wisw,67.8,CVCC
woja,67.8,CVCV
woje,67.8,CVCV
wojo,67.8,CVCV
woju,67.8,CVCV
wses,67.8,CCVC
wuda,67.8,CVCV
wudi,67.8,CVCV
wulo,67.8,CVCV
wuna,67.8,CVCV
wuso,67.8,CVCV
xaor,67.8,CVVC
xats,67.8,CVCC
xeer,67.8,CVVC
xeor,67.8,CVVC
xtat,67.8,CCVC
xtof,67.8,CCVC
xuor,67.8,CVVC
yafu,67.8,CVCV
yaga,67.8,CVCV
yagi,67.8,CVCV
yago,67.8,CVCV
yaka,67.8,CVCV
yake,67.8,CVCV
yaki,67.8,CVCV
yann,67.8,CVCC
yanx,67.8,CVCC
yder,67.8,CCVC
yefu,67.8,CVCV
yega,67.8,CVCV
yegi,67.8,CVCV
yego,67.8,CVCV
yeka,67.8,CVCV
yeke,67.8,CVCV
yeki,67.8,CVCV
yhin,67.8,CCVC
yifa,67.8,CVCV
yife,67.8,CVCV
yifi,67.8,CVCV
yoga,67.8,CVCV
yogi,67.8,CVCV
yogo,67.8,CVCV
yoka,67.8,CVCV
yoke,67.8,CVCV
yoki,67.8,CVCV
yses,67.8,CCVC
yufa,67.8,CVCV
yufe,67.8,CVCV
yufi,67.8,CVCV
zuse,67.8,CVCV
acel,67.6,VCVC
aerl,67.6,VVCC
aerm,67.6,VVCC
aesi,67.6,VVCV
amem,67.6,VCVC
amet,67.6,VCVC
anri,67.6,VCCV
aont,67.6,VVCC
asib,67.6,VCVC
asid,67.6,VCVC
asif,67.6,VCVC
asig,67.6,VCVC
asih,67.6,VCVC
asij,67.6,VCVC
asik,67.6,VCVC
asip,67.6,VCVC
asiv,67.6,VCVC
asiw,67.6,VCVC
asiy,67.6,VCVC
atco,67.6,VCCV
atoa,67.6,VCVV
atoe,67.6,VCVV
atoi,67.6,VCVV
baji,67.6,CVCV
baya,67.6,CVCV
baye,67.6,CVCV
bayo,67.6,CVCV
biji,67.6,CVCV
biya,67.6,CVCV
biye,67.6,CVCV
biyo,67.6,CVCV
blea,67.6,CCVV
blio,67.6,CCVV
boji,67.6,CVCV
boya,67.6,CVCV
boye,67.6,CVCV
boyo,67.6,CVCV
buji,67.6,CVCV
buya,67.6,CVCV
buye,67.6,CVCV
buyo,67.6,CVCV
calb,67.6,CVCC
calc,67.6,CVCC
calp,67.6,CVCC
ccan,67.6,CCVC
ccor,67.6,CCVC
ceed,67.6,CVVC
cido,67.6,CVCV
cifo,67.6,CVCV
cimi,67.6,CVCV
cimo,67.6,CVCV
cipa,67.6,CVCV
ckas,67.6,CCVC
clea,67.6,CCVV
clio,67.6,CCVV
cudo,67.6,CVCV
cufo,67.6,CVCV
cumi,67.6,CVCV
cumo,67.6,CVCV
cuni,67.6,CVCV
cupa,67.6,CVCV
cusa,67.6,CVCV
dels,67.6,CVCC
deza,67.6,CVCV
deze,67.6,CVCV
dezi,67.6,CVCV
dezo,67.6,CVCV
doci,67.6,CVCV
docu,67.6,CVCV
dodu,67.6,CVCV
dogu,67.6,CVCV
dohu,67.6,CVCV
dolu,67.6,CVCV
donn,67.6,CVCC
donx,67.6,CVCC
dopi,67.6,CVCV
dopo,67.6,CVCV
dopu,67.6,CVCV
dosu,67.6,CVCV
dotu,67.6,CVCV
dovu,67.6,CVCV
dowu,67.6,CVCV
dudo,67.6,CVCV
dufo,67.6,CVCV
dumi,67.6,CVCV
dumo,67.6,CVCV
duni,67.6,CVCV
dupa,67.6,CVCV
dusa,67.6,CVCV
ealo,67.6,VVCV
ecel,67.6,VCVC
elil,67.6,VCVC
elim,67.6,VCVC
elir,67.6,VCVC
emem,67.6,VCVC
emet,67.6,VCVC
enve,67.6,VCCV
eont,67.6,VVCC
falk,67.6,CVCC
fard,67.6,CVCC
flea,67.6,CCVV
flio,67.6,CCVV
foci,67.6,CVCV
focu,67.6,CVCV
fodu,67.6,CVCV
fogu,67.6,CVCV
fohu,67.6,CVCV
folu,67.6,CVCV
fonn,67.6,CVCC
fonx,67.6,CVCC
fopi,67.6,CVCV
fopo,67.6,CVCV
fopu,67.6,CVCV
fosu,67.6,CVCV
fotu,67.6,CVCV
fovu,67.6,CVCV
fowu,67.6,CVCV
fuyi,67.6,CVCV
fuyu,67.6,CVCV
gald,67.6,CVCC
gayi,67.6,CVCV
gayu,67.6,CVCV
gger,67.6,CCVC
gitw,67.6,CVCC
giyi,67.6,CVCV
giyu,67.6,CVCV
glof,67.6,CCVC
goyi,67.6,CVCV
goyu,67.6,CVCV
gudo,67.6,CVCV
gufo,67.6,CVCV
gumi,67.6,CVCV
gumo,67.6,CVCV
guni,67.6,CVCV
gupa,67.6,CVCV
gusa,67.6,CVCV
hatt,67.6,CVCC
hudo,67.6,CVCV
hufo,67.6,CVCV
humi,67.6,CVCV
humo,67.6,CVCV
huni,67.6,CVCV
hupa,67.6,CVCV
husa,67.6,CVCV
ierl,67.6,VVCC
ierm,67.6,VVCC
iesi,67.6,VVCV
imem,67.6,VCVC
imet,67.6,VCVC
inra,67.6,VCCV
iost,67.6,VVCC
isiq,67.6,VCVC
isix,67.6,VCVC
isiz,67.6,VCVC
jaja,67.6,CVCV
jaje,67.6,CVCV
jajo,67.6,CVCV
jaju,67.6,CVCV
jeja,67.6,CVCV
jeje,67.6,CVCV
jejo,67.6,CVCV
jeju,67.6,CVCV
jiba,67.6,CVCV
jibi,67.6,CVCV
jibo,67.6,CVCV
jibu,67.6,CVCV
jiko,67.6,CVCV
jiku,67.6,CVCV
jisc,67.6,CVCC
jisk,67.6,CVCC
jisp,67.6,CVCC
jiva,67.6,CVCV
jivi,67.6,CVCV
jivo,67.6,CVCV
jiwa,67.6,CVCV
jiwe,67.6,CVCV
jiwi,67.6,CVCV
jiwo,67.6,CVCV
joja,67.6,CVCV
joje,67.6,CVCV
jojo,67.6,CVCV
joju,67.6,CVCV
juja,67.6,CVCV
juje,67.6,CVCV
jujo,67.6,CVCV
juju,67.6,CVCV
kald,67.6,CVCC
kayi,67.6,CVCV
kayu,67.6,CVCV
kedw,67.6,CVCC
keyi,67.6,CVCV
keyu,67.6,CVCV
kitw,67.6,CVCC
kiyi,67.6,CVCV
kiyu,67.6,CVCV
koji,67.6,CVCV
koya,67.6,CVCV
koye,67.6,CVCV
koyo,67.6,CVCV
kuji,67.6,CVCV
kuya,67.6,CVCV
kuye,67.6,CVCV
kuyo,67.6,CVCV
lced,67.6,CCVC
ldof,67.6,CCVC
lsas,67.6,CCVC
lsof,67.6,CCVC
ltib,67.6,CCVC
ltid,67.6,CCVC
ltif,67.6,CCVC
ltig,67.6,CCVC
ltih,67.6,CCVC
ltii,67.6,CCVV
ltij,67.6,CCVC
ltik,67.6,CCVC
ltip,67.6,CCVC
ltiv,67.6,CCVC
ltiw,67.6,CCVC
ltiy,67.6,CCVC
ludo,67.6,CVCV
lufo,67.6,CVCV
lumi,67.6,CVCV
lumo,67.6,CVCV
luni,67.6,CVCV
lupa,67.6,CVCV
lusa,67.6,CVCV
marb,67.6,CVCC
marc,67.6,CVCC
marf,67.6,CVCC
marg,67.6,CVCC
marp,67.6,CVCC
marv,67.6,CVCC
meln,67.6,CVCC
meqa,67.6,CVCV
meqe,67.6,CVCV
meqi,67.6,CVCV
meqo,67.6,CVCV
mequ,67.6,CVCV
mezu,67.6,CVCV
midu,67.6,CVCV
migu,67.6,CVCV
mihu,67.6,CVCV
milu,67.6,CVCV
mimu,67.6,CVCV
mipi,67.6,CVCV
mipo,67.6,CVCV
mipu,67.6,CVCV
miru,67.6,CVCV
mivu,67.6,CVCV
miwu,67.6,CVCV
mmes,67.6,CCVC
mmin,67.6,CCVC
moci,67.6,CVCV
mocu,67.6,CVCV
modu,67.6,CVCV
mogu,67.6,CVCV
mohu,67.6,CVCV
molu,67.6,CVCV
monn,67.6,CVCC
monx,67.6,CVCC
mopi,67.6,CVCV
mopo,67.6,CVCV
mopu,67.6,CVCV
mosu,67.6,CVCV
motu,67.6,CVCV
movu,67.6,CVCV
mowu,67.6,CVCV
mped,67.6,CCVC
mudo,67.6,CVCV
mufo,67.6,CVCV
mumi,67.6,CVCV
mumo,67.6,CVCV
muni,67.6,CVCV
mupa,67.6,CVCV
musa,67.6,CVCV
nced,67.6,CCVC
nesq,67.6,CVCC
nidu,67.6,CVCV
nigu,67.6,CVCV
nihu,67.6,CVCV
nilu,67.6,CVCV
nimu,67.6,CVCV
nipi,67.6,CVCV
nipo,67.6,CVCV
nipu,67.6,CVCV
niru,67.6,CVCV
nivu,67.6,CVCV
niwu,67.6,CVCV
nnin,67.6,CCVC
ntoa,67.6,CCVV
ntoe,67.6,CCVV
ntoi,67.6,CCVV
nudo,67.6,CVCV
nufo,67.6,CVCV
numi,67.6,CVCV
numo,67.6,CVCV
nuni,67.6,CVCV
nupa,67.6,CVCV
nusa,67.6,CVCV
ocel,67.6,VCVC
oerl,67.6,VVCC
oerm,67.6,VVCC
oesi,67.6,VVCV
ofse,67.6,VCCV
onme,67.6,VCCV
onou,67.6,VCVV
paci,67.6,CVCV
pacu,67.6,CVCV
padu,67.6,CVCV
pagu,67.6,CVCV
pahu,67.6,CVCV
palf,67.6,CVCC
pamu,67.6,CVCV
papi,67.6,CVCV
papo,67.6,CVCV
papu,67.6,CVCV
park,67.6,CVCC
pavu,67.6,CVCV
pawu,67.6,CVCV
pido,67.6,CVCV
pifo,67.6,CVCV
pimi,67.6,CVCV
pimo,67.6,CVCV
pipa,67.6,CVCV
plea,67.6,CCVV
plio,67.6,CCVV
podo,67.6,CVCV
popa,67.6,CVCV
porb,67.6,CVCC
porc,67.6,CVCC
porf,67.6,CVCC
porg,67.6,CVCC
porp,67.6,CVCC
porv,67.6,CVCC
posa,67.6,CVCV
pper,67.6,CCVC
ptol,67.6,CCVC
ptos,67.6,CCVC
ptot,67.6,CCVC
pudo,67.6,CVCV
pufo,67.6,CVCV
pumi,67.6,CVCV
pumo,67.6,CVCV
puni,67.6,CVCV
pupa,67.6,CVCV
pusa,67.6,CVCV
qaor,67.6,CVVC
qats,67.6,CVCC
qeer,67.6,CVVC
qeor,67.6,CVVC
quor,67.6,CVVC
rall,67.6,CVCC
rass,67.6,CVCC
rced,67.6,CCVC
riob,67.6,CVVC
rioc,67.6,CVVC
riod,67.6,CVVC
riog,67.6,CVVC
rioh,67.6,CVVC
rioj,67.6,CVVC
riok,67.6,CVVC
riop,67.6,CVVC
riov,67.6,CVVC
riow,67.6,CVVC
rioy,67.6,CVVC
rorr,67.6,CVCC
roub,67.6,CVVC
rouc,67.6,CVVC
roud,67.6,CVVC
rouf,67.6,CVVC
roug,67.6,CVVC
rouh,67.6,CVVC
rouj,67.6,CVVC
rouk,67.6,CVVC
roup,67.6,CVVC
rouv,67.6,CVVC
rouw,67.6,CVVC
rouy,67.6,CVVC
rudo,67.6,CVCV
rufo,67.6,CVCV
rumi,67.6,CVCV
rumo,67.6,CVCV
runi,67.6,CVCV
rupa,67.6,CVCV
rusa,67.6,CVCV
saci,67.6,CVCV
sacu,67.6,CVCV
sadu,67.6,CVCV
sagu,67.6,CVCV
sahu,67.6,CVCV
salf,67.6,CVCC
samu,67.6,CVCV
sapi,67.6,CVCV
sapo,67.6,CVCV
sapu,67.6,CVCV
sark,67.6,CVCC
savu,67.6,CVCV
sawu,67.6,CVCV
sinl,67.6,CVCC
sinm,67.6,CVCC
sinr,67.6,CVCC
slof,67.6,CCVC
snas,67.6,CCVC
snof,67.6,CCVC
spas,67.6,CCVC
sudo,67.6,CVCV
sufo,67.6,CVCV
sumi,67.6,CVCV
sumo,67.6,CVCV
suni,67.6,CVCV
supa,67.6,CVCV
susa,67.6,CVCV
tedb,67.6,CVCC
tedc,67.6,CVCC
tedf,67.6,CVCC
tedg,67.6,CVCC
tedh,67.6,CVCC
tedj,67.6,CVCC
tedk,67.6,CVCC
tedp,67.6,CVCC
tedv,67.6,CVCC
tedy,67.6,CVCC
tomp,67.6,CVCC
tudo,67.6,CVCV
tufo,67.6,CVCV
tumi,67.6,CVCV
tumo,67.6,CVCV
tuni,67.6,CVCV
tupa,67.6,CVCV
tusa,67.6,CVCV
ucel,67.6,VCVC
uerl,67.6,VVCC
uerm,67.6,VVCC
uesi,67.6,VVCV
umem,67.6,VCVC
umet,67.6,VCVC
uont,67.6,VVCC
vaji,67.6,CVCV
vaya,67.6,CVCV
vaye,67.6,CVCV
vayo,67.6,CVCV
viji,67.6,CVCV
viya,67.6,CVCV
viye,67.6,CVCV
viyo,67.6,CVCV
voji,67.6,CVCV
voya,67.6,CVCV
voye,67.6,CVCV
voyo,67.6,CVCV
vudo,67.6,CVCV
vufo,67.6,CVCV
vumi,67.6,CVCV
vumo,67.6,CVCV
vuni,67.6,CVCV
vupa,67.6,CVCV
vusa,67.6,CVCV
waji,67.6,CVCV
waya,67.6,CVCV
waye,67.6,CVCV
wayo,67.6,CVCV
weji,67.6,CVCV
weya,67.6,CVCV
weye,67.6,CVCV
weyo,67.6,CVCV
wiji,67.6,CVCV
wiya,67.6,CVCV
wiye,67.6,CVCV
wiyo,67.6,CVCV
woji,67.6,CVCV
woya,67.6,CVCV
woye,67.6,CVCV
woyo,67.6,CVCV
wudo,67.6,CVCV
wufo,67.6,CVCV
wumi,67.6,CVCV
wumo,67.6,CVCV
wuni,67.6,CVCV
wupa,67.6,CVCV
wusa,67.6,CVCV
yaba,67.6,CVCV
yabi,67.6,CVCV
yabo,67.6,CVCV
yabu,67.6,CVCV
yako,67.6,CVCV
yaku,67.6,CVCV
yava,67.6,CVCV
yavi,67.6,CVCV
yavo,67.6,CVCV
yawa,67.6,CVCV
yawe,67.6,CVCV
yawi,67.6,CVCV
yawo,67.6,CVCV
yeba,67.6,CVCV
yebi,67.6,CVCV
yebo,67.6,CVCV
yebu,67.6,CVCV
yeko,67.6,CVCV
yeku,67.6,CVCV
yeva,67.6,CVCV
yevi,67.6,CVCV
yevo,67.6,CVCV
yewa,67.6,CVCV
yewe,67.6,CVCV
yewi,67.6,CVCV
yewo,67.6,CVCV
yifu,67.6,CVCV
yiga,67.6,CVCV
yigi,67.6,CVCV
yigo,67.6,CVCV
yika,67.6,CVCV
yike,67.6,CVCV
yiki,67.6,CVCV
yoba,67.6,CVCV
yobi,67.6,CVCV
yobo,67.6,CVCV
yobu,67.6,CVCV
yoko,67.6,CVCV
yoku,67.6,CVCV
yova,67.6,CVCV
yovi,67.6,CVCV
yovo,67.6,CVCV
yowa,67.6,CVCV
yowe,67.6,CVCV
yowi,67.6,CVCV
yowo,67.6,CVCV
yufu,67.6,CVCV
yuga,67.6,CVCV
yugi,67.6,CVCV
yugo,67.6,CVCV
yuka,67.6,CVCV
yuke,67.6,CVCV
yuki,67.6,CVCV
zaan,67.6,CVVC
zuor,67.6,CVVC
aang,67.4,VVCC
aliq,67.4,VCVC
alix,67.4,VCVC
aliz,67.4,VCVC
araq,67.4,VCVC
arax,67.4,VCVC
araz,67.4,VCVC
bald,67.4,CVCC
bayi,67.4,CVCV
bayu,67.4,CVCV
beam,67.4,CVVC
bitw,67.4,CVCC
biyi,67.4,CVCV
biyu,67.4,CVCV
blel,67.4,CCVC
boyi,67.4,CVCV
boyu,67.4,CVCV
buyi,67.4,CVCV
buyu,67.4,CVCV
caas,67.4,CVVC
cifa,67.4,CVCV
cife,67.4,CVCV
cifi,67.4,CVCV
clel,67.4,CCVC
cufa,67.4,CVCV
cufe,67.4,CVCV
cufi,67.4,CVCV
datt,67.4,CVCC
delm,67.4,CVCC
denl,67.4,CVCC
denm,67.4,CVCC
denr,67.4,CVCC
dexa,67.4,CVCV
dexe,67.4,CVCV
dexi,67.4,CVCV
dexo,67.4,CVCV
dexu,67.4,CVCV
dufa,67.4,CVCV
dufe,67.4,CVCV
dufi,67.4,CVCV
eand,67.4,VVCC
elhe,67.4,VCCV
etiq,67.4,VCVC
etix,67.4,VCVC
etiz,67.4,VCVC
faci,67.4,CVCV
facu,67.4,CVCV
fadu,67.4,CVCV
fagu,67.4,CVCV
fahu,67.4,CVCV
falf,67.4,CVCC
famu,67.4,CVCV
fapi,67.4,CVCV
fapo,67.4,CVCV
fapu,67.4,CVCV
fark,67.4,CVCC
favu,67.4,CVCV
fawu,67.4,CVCV
feci,67.4,CVCV
fecu,67.4,CVCV
fegu,67.4,CVCV
fehu,67.4,CVCV
femu,67.4,CVCV
fepi,67.4,CVCV
fepo,67.4,CVCV
fepu,67.4,CVCV
fetu,67.4,CVCV
fevu,67.4,CVCV
fewu,67.4,CVCV
ffin,67.4,CCVC
fidu,67.4,CVCV
figu,67.4,CVCV
fihu,67.4,CVCV
filu,67.4,CVCV
fimu,67.4,CVCV
fipi,67.4,CVCV
fipo,67.4,CVCV
fipu,67.4,CVCV
firu,67.4,CVCV
fivu,67.4,CVCV
fiwu,67.4,CVCV
flel,67.4,CCVC
galk,67.4,CVCC
gard,67.4,CVCC
glea,67.4,CCVV
glio,67.4,CCVV
gufa,67.4,CVCV
gufe,67.4,CVCV
gufi,67.4,CVCV
hrin,67.4,CCVC
hufa,67.4,CVCV
hufe,67.4,CVCV
hufi,67.4,CVCV
icri,67.4,VCCV
jaji,67.4,CVCV
jaya,67.4,CVCV
jaye,67.4,CVCV
jayo,67.4,CVCV
jeji,67.4,CVCV
jeya,67.4,CVCV
jeye,67.4,CVCV
jeyo,67.4,CVCV
jija,67.4,CVCV
jije,67.4,CVCV
jijo,67.4,CVCV
jiju,67.4,CVCV
jisw,67.4,CVCC
joji,67.4,CVCV
joya,67.4,CVCV
joye,67.4,CVCV
joyo,67.4,CVCV
jrin,67.4,CCVC
juji,67.4,CVCV
juya,67.4,CVCV
juye,67.4,CVCV
juyo,67.4,CVCV
kalk,67.4,CVCC
kard,67.4,CVCC
knas,67.4,CCVC
knof,67.4,CCVC
koyi,67.4,CVCV
koyu,67.4,CVCV
krin,67.4,CCVC
kuyi,67.4,CVCV
kuyu,67.4,CVCV
lalb,67.4,CVCC
lalc,67.4,CVCC
lalp,67.4,CVCC
lcas,67.4,CCVC
lebr,67.4,CVCC
letr,67.4,CVCC
lnas,67.4,CCVC
lnof,67.4,CCVC
lrin,67.4,CCVC
lufa,67.4,CVCV
lufe,67.4,CVCV
lufi,67.4,CVCV
mrin,67.4,CCVC
mufa,67.4,CVCV
mufe,67.4,CVCV
mufi,67.4,CVCV
natt,67.4,CVCC
ncas,67.4,CCVC
ngam,67.4,CCVC
ngil,67.4,CCVC
ngim,67.4,CCVC
ngir,67.4,CCVC
ngol,67.4,CCVC
ngos,67.4,CCVC
ngot,67.4,CCVC
nrin,67.4,CCVC
nsou,67.4,CCVV
nufa,67.4,CVCV
nufe,67.4,CVCV
nufi,67.4,CVCV
ofoq,67.4,VCVC
ofox,67.4,VCVC
ofoz,67.4,VCVC
omhe,67.4,VCCV
otiq,67.4,VCVC
otix,67.4,VCVC
otiz,67.4,VCVC
ouse,67.4,VVCV
pifa,67.4,CVCV
pife,67.4,CVCV
pifi,67.4,CVCV
plel,67.4,CCVC
pufa,67.4,CVCV
pufe,67.4,CVCV
pufi,67.4,CVCV
rash,67.4,CVCC
rcas,67.4,CCVC
rkas,67.4,CCVC
roel,67.4,CVVC
rrea,67.4,CCVV
rtoa,67.4,CCVV
rtoe,67.4,CCVV
rtoi,67.4,CCVV
rufa,67.4,CVCV
rufe,67.4,CVCV
rufi,67.4,CVCV
shou,67.4,CCVV
slea,67.4,CCVV
slio,67.4,CCVV
sped,67.4,CCVC
srin,67.4,CCVC
stul,67.4,CCVC
stum,67.4,CCVC
stun,67.4,CCVC
stus,67.4,CCVC
stut,67.4,CCVC
sufa,67.4,CVCV
sufe,67.4,CVCV
sufi,67.4,CVCV
talb,67.4,CVCC
talc,67.4,CVCC
talp,67.4,CVCC
ttan,67.4,CCVC
tufa,67.4,CVCV
tufe,67.4,CVCV
tufi,67.4,CVCV
urhe,67.4,VCCV
uric,67.4,VCVC
utiq,67.4,VCVC
utix,67.4,VCVC
utiz,67.4,VCVC
vald,67.4,CVCC
vayi,67.4,CVCV
vayu,67.4,CVCV
veil,67.4,CVVC
veim,67.4,CVVC
veir,67.4,CVVC
veol,67.4,CVVC
veos,67.4,CVVC
veot,67.4,CVVC
vesr,67.4,CVCC
veul,67.4,CVVC
veum,67.4,CVVC
veun,67.4,CVVC
veus,67.4,CVVC
veut,67.4,CVVC
vitw,67.4,CVCC
viyi,67.4,CVCV
viyu,67.4,CVCV
voyi,67.4,CVCV
voyu,67.4,CVCV
vrin,67.4,CCVC
vufa,67.4,CVCV
vufe,67.4,CVCV
vufi,67.4,CVCV
wald,67.4,CVCC
wayi,67.4,CVCV
wayu,67.4,CVCV
wedw,67.4,CVCC
weyi,67.4,CVCV
weyu,67.4,CVCV
witw,67.4,CVCC
wiyi,67.4,CVCV
wiyu,67.4,CVCV
woyi,67.4,CVCV
woyu,67.4,CVCV
wufa,67.4,CVCV
wufe,67.4,CVCV
wufi,67.4,CVCV
xaan,67.4,CVVC
yaja,67.4,CVCV
yaje,67.4,CVCV
yajo,67.4,CVCV
yaju,67.4,CVCV
yeja,67.4,CVCV
yeje,67.4,CVCV
yejo,67.4,CVCV
yeju,67.4,CVCV
yiba,67.4,CVCV
yibi,67.4,CVCV
yibo,67.4,CVCV
yibu,67.4,CVCV
yiko,67.4,CVCV
yiku,67.4,CVCV
yisc,67.4,CVCC
yisk,67.4,CVCC
yisp,67.4,CVCC
yiva,67.4,CVCV
yivi,67.4,CVCV
yivo,67.4,CVCV
yiwa,67.4,CVCV
yiwe,67.4,CVCV
yiwi,67.4,CVCV
yiwo,67.4,CVCV
yoja,67.4,CVCV
yoje,67.4,CVCV
yojo,67.4,CVCV
yoju,67.4,CVCV
yrin,67.4,CCVC
yuba,67.4,CVCV
yubi,67.4,CVCV
yubo,67.4,CVCV
yubu,67.4,CVCV
yuko,67.4,CVCV
yuku,67.4,CVCV
yuva,67.4,CVCV
yuvi,67.4,CVCV
yuvo,67.4,CVCV
yuwa,67.4,CVCV
yuwe,67.4,CVCV
yuwi,67.4,CVCV
yuwo,67.4,CVCV
zasu,67.4,CVCV
zesl,67.4,CVCC
zeth,67.4,CVCC
zome,67.4,CVCV
zort,67.4,CVCC
zoth,67.4,CVCC
abel,67.2,VCVC
adem,67.2,VCVC
adet,67.2,VCVC
aens,67.2,VVCC
anro,67.2,VCCV
atme,67.2,VCCV
axte,67.2,VCCV
balk,67.2,CVCC
bard,67.2,CVCC
beed,67.2,CVVC
carb,67.2,CVCC
carc,67.2,CVCC
carf,67.2,CVCC
carg,67.2,CVCC
carp,67.2,CVCC
carv,67.2,CVCC
cesq,67.2,CVCC
cifu,67.2,CVCV
ciga,67.2,CVCV
cigi,67.2,CVCV
cigo,67.2,CVCV
cika,67.2,CVCV
cike,67.2,CVCV
ciki,67.2,CVCV
ckof,67.2,CCVC
ctib,67.2,CCVC
ctid,67.2,CCVC
ctif,67.2,CCVC
ctig,67.2,CCVC
ctih,67.2,CCVC
ctii,67.2,CCVV
ctij,67.2,CCVC
ctik,67.2,CCVC
ctip,67.2,CCVC
ctiv,67.2,CCVC
ctiw,67.2,CCVC
ctiy,67.2,CCVC
cufu,67.2,CVCV
cuga,67.2,CVCV
cugi,67.2,CVCV
cugo,67.2,CVCV
cuka,67.2,CVCV
cuke,67.2,CVCV
cuki,67.2,CVCV
ddes,67.2,CCVC
deln,67.2,CVCC
deqa,67.2,CVCV
deqe,67.2,CVCV
deqi,67.2,CVCV
deqo,67.2,CVCV
dequ,67.2,CVCV
dezu,67.2,CVCV
dufu,67.2,CVCV
duga,67.2,CVCV
dugi,67.2,CVCV
dugo,67.2,CVCV
duka,67.2,CVCV
duke,67.2,CVCV
duki,67.2,CVCV
ebel,67.2,VCVC
edaq,67.2,VCVC
edax,67.2,VCVC
edaz,67.2,VCVC
ediq,67.2,VCVC
edix,67.2,VCVC
ediz,67.2,VCVC
edse,67.2,VCCV
exte,67.2,VCCV
ftib,67.2,CCVC
ftid,67.2,CCVC
ftif,67.2,CCVC
ftig,67.2,CCVC
ftih,67.2,CCVC
ftii,67.2,CCVV
ftij,67.2,CCVC
ftik,67.2,CCVC
ftip,67.2,CCVC
ftiv,67.2,CCVC
ftiw,67.2,CCVC
ftiy,67.2,CCVC
fuci,67.2,CVCV
fucu,67.2,CVCV
