name,score,pattern
topo,76.0,CVCV
tovu,76.0,CVCV
towu,76.0,CVCV
twan,76.0,CCVC
uhec,76.0,VCVC
uheg,76.0,VCVC
uheh,76.0,VCVC
uhek,76.0,VCVC
uhep,76.0,VCVC
uhev,76.0,VCVC
uhew,76.0,VCVC
uhey,76.0,VCVC
umal,76.0,VCVC
vaes,76.0,CVVC
vies,76.0,CVVC
viin,76.0,CVVC
voes,76.0,CVVC
vuto,76.0,CVCV
waes,76.0,CVVC
whei,76.0,CCVV
wheu,76.0,CCVV
whon,76.0,CCVC
woes,76.0,CVVC
xase,76.0,CVCV
xeni,76.0,CVCV
xire,76.0,CVCV
year,76.0,CVVC
yico,76.0,CVCV
zesi,76.0,CVCV
aate,75.8,VVCV
acof,75.8,VCVC
anid,75.8,VCVC
anif,75.8,VCVC
anig,75.8,VCVC
anip,75.8,VCVC
aniw,75.8,VCVC
aniy,75.8,VCVC
arhe,75.8,VCCV
aric,75.8,VCVC
aved,75.8,VCVC
axer,75.8,VCVC
beis,75.8,CVVC
buse,75.8,CVCV
ceas,75.8,CVVC
dela,75.8,CVCV
ecof,75.8,VCVC
eite,75.8,VVCV
eneb,75.8,VCVC
enec,75.8,VCVC
enef,75.8,VCVC
eneg,75.8,VCVC
eneh,75.8,VCVC
enej,75.8,VCVC
enek,75.8,VCVC
eney,75.8,VCVC
esex,75.8,VCVC
esez,75.8,VCVC
eved,75.8,VCVC
exer,75.8,VCVC
gaor,75.8,CVVC
gesm,75.8,CVCC
gesn,75.8,CVCC
idis,75.8,VCVC
ioni,75.8,VVCV
ioro,75.8,VVCV
isol,75.8,VCVC
isot,75.8,VCVC
ived,75.8,VCVC
ixer,75.8,VCVC
jaes,75.8,CVVC
keer,75.8,CVVC
ldon,75.8,CCVC
lesc,75.8,CVCC
lesk,75.8,CVCC
lort,75.8,CVCC
lson,75.8,CCVC
mais,75.8,CVVC
neen,75.8,CVVC
ocof,75.8,VCVC
ofra,75.8,VCCV
oite,75.8,VVCV
oxer,75.8,VCVC
paan,75.8,CVVC
pesn,75.8,CVCC
qire,75.8,CVCV
rank,75.8,CVCC
rets,75.8,CVCC
rpan,75.8,CCVC
saan,75.8,CVVC
sebi,75.8,CVCV
seko,75.8,CVCV
sevi,75.8,CVCV
sewi,75.8,CVCV
sewo,75.8,CVCV
snon,75.8,CCVC
some,75.8,CVCV
sort,75.8,CVCC
soth,75.8,CVCC
telt,75.8,CVCC
tsan,75.8,CCVC
ucof,75.8,VCVC
uite,75.8,VVCV
uved,75.8,VCVC
vose,75.8,CVCV
yele,75.8,CVCV
amar,75.6,VCVC
azan,75.6,VCVC
bats,75.6,CVCC
cico,75.6,CVCV
ctat,75.6,CCVC
ctof,75.6,CCVC
doth,75.6,CVCC
dwer,75.6,CCVC
emis,75.6,VCVC
enca,75.6,VCCV
epor,75.6,VCVC
eqer,75.6,VCVC
erci,75.6,VCCV
erlu,75.6,VCCV
ermu,75.6,VCCV
erpu,75.6,VCCV
esma,75.6,VCCV
faan,75.6,CVVC
fome,75.6,CVCV
fort,75.6,CVCC
foth,75.6,CVCC
ftat,75.6,CCVC
ftof,75.6,CCVC
hihi,75.6,CVCV
icte,75.6,VCCV
imis,75.6,VCVC
ipor,75.6,VCVC
isam,75.6,VCVC
itri,75.6,VCCV
izan,75.6,VCVC
jies,75.6,CVVC
juse,75.6,CVCV
kuor,75.6,CVVC
ldat,75.6,CCVC
lebe,75.6,CVCV
lema,75.6,CVCV
leof,75.6,CVVC
lesw,75.6,CVCC
lnon,75.6,CCVC
lors,75.6,CVCC
neco,75.6,CVCV
ocal,75.6,VCVC
ontu,75.6,VCCV
orul,75.6,VCVC
orun,75.6,VCVC
orus,75.6,VCVC
pico,75.6,CVCV
qesi,75.6,CVCV
rfan,75.6,CCVC
ride,75.6,CVCV
rond,75.6,CVCC
sasu,75.6,CVCV
seja,75.6,CVCV
seje,75.6,CVCV
seju,75.6,CVCV
shis,75.6,CCVC
sorn,75.6,CVCC
sors,75.6,CVCC
steb,75.6,CCVC
stec,75.6,CCVC
stek,75.6,CCVC
stey,75.6,CCVC
tels,75.6,CVCC
teza,75.6,CVCV
tezi,75.6,CVCV
ucal,75.6,VCVC
umis,75.6,VCVC
unis,75.6,VCVC
upor,75.6,VCVC
uqer,75.6,VCVC
vaor,75.6,CVVC
vats,75.6,CVCC
vece,75.6,CVCV
weer,75.6,CVVC
weor,75.6,CVVC
yaes,75.6,CVVC
yoes,75.6,CVVC
afis,75.4,VCVC
arde,75.4,VCCV
atso,75.4,VCCV
atwe,75.4,VCCV
atwo,75.4,VCCV
awre,75.4,VCCV
axan,75.4,VCVC
beit,75.4,CVVC
brem,75.4,CCVC
ceen,75.4,CVVC
ckon,75.4,CCVC
cost,75.4,CVCC
delo,75.4,CVCV
denk,75.4,CVCC
dind,75.4,CVCC
eane,75.4,VVCV
edra,75.4,VCCV
efis,75.4,VCVC
enke,75.4,VCCV
esca,75.4,VCCV
ewre,75.4,VCCV
exan,75.4,VCVC
fesl,75.4,CVCC
forn,75.4,CVCC
fors,75.4,CVCC
gaan,75.4,CVVC
helc,75.4,CVCC
help,75.4,CVCC
hiom,75.4,CVVC
hits,75.4,CVCC
idit,75.4,VCVC
ifis,75.4,VCVC
ilal,75.4,VCVC
iora,75.4,VVCV
iwre,75.4,VCCV
ixan,75.4,VCVC
jats,75.4,CVCC
jeer,75.4,CVVC
juor,75.4,CVVC
kaan,75.4,CVVC
lcen,75.4,CCVC
lfon,75.4,CCVC
litr,75.4,CVCC
maat,75.4,CVVC
mait,75.4,CVVC
morn,75.4,CVCC
mpat,75.4,CCVC
mpen,75.4,CCVC
ncen,75.4,CCVC
ngas,75.4,CCVC
olal,75.4,VCVC
ptat,75.4,CCVC
ptof,75.4,CCVC
rmat,75.4,CCVC
seji,75.4,CVCV
seye,75.4,CVCV
sice,75.4,CVCV
snes,75.4,CCVC
tenm,75.4,CVCC
texa,75.4,CVCV
texo,75.4,CVCV
texu,75.4,CVCV
tiam,75.4,CVVC
tiem,75.4,CVVC
tiet,75.4,CVVC
tiul,75.4,CVVC
tiun,75.4,CVVC
trem,75.4,CCVC
tret,75.4,CCVC
ufis,75.4,VCVC
utal,75.4,VCVC
uwre,75.4,VCCV
uxan,75.4,VCVC
vesc,75.4,CVCC
vesk,75.4,CVCC
vesp,75.4,CVCC
yies,75.4,CVVC
yose,75.4,CVCV
yues,75.4,CVVC
zonu,75.4,CVCV
akis,75.2,VCVC
ancu,75.2,VCCV
aqan,75.2,VCVC
atsa,75.2,VCCV
baan,75.2,CVVC
cand,75.2,CVCC
coce,75.2,CVCV
coli,75.2,CVCV
crem,75.2,CCVC
drem,75.2,CCVC
dwan,75.2,CCVC
ecar,75.2,VCVC
emit,75.2,VCVC
etet,75.2,VCVC
fesm,75.2,CVCC
frem,75.2,CCVC
fret,75.2,CCVC
gasu,75.2,CVCV
gome,75.2,CVCV
gort,75.2,CVCC
gret,75.2,CCVC
hiri,75.2,CVCV
ions,75.2,VVCC
itro,75.2,VCCV
kasu,75.2,CVCV
kesl,75.2,CVCC
knes,75.2,CCVC
lais,75.2,CVVC
lban,75.2,CCVC
lelu,75.2,CVCV
lica,75.2,CVCV
lisl,75.2,CVCC
lnes,75.2,CCVC
lsat,75.2,CCVC
mave,75.2,CVCV
mind,75.2,CVCC
neli,75.2,CVCV
nerc,75.2,CVCC
nerv,75.2,CVCC
ngof,75.2,CCVC
nind,75.2,CVCC
ntou,75.2,CCVV
ocar,75.2,VCVC
ofli,75.2,VCCV
ogis,75.2,VCVC
okis,75.2,VCVC
otet,75.2,VCVC
prem,75.2,CCVC
rame,75.2,CVCV
rkon,75.2,CCVC
roma,75.2,CVCV
rvan,75.2,CCVC
sces,75.2,CCVC
seyu,75.2,CVCV
shit,75.2,CCVC
spat,75.2,CCVC
teln,75.2,CVCC
teqe,75.2,CVCV
teqi,75.2,CVCV
teqo,75.2,CVCV
tequ,75.2,CVCV
tezu,75.2,CVCV
ttes,75.2,CCVC
ucar,75.2,VCVC
ugis,75.2,VCVC
uhal,75.2,VCVC
ukis,75.2,VCVC
unit,75.2,VCVC
uqan,75.2,VCVC
utem,75.2,VCVC
vaan,75.2,CVVC
veof,75.2,CVVC
waan,75.2,CVVC
wror,75.2,CCVC
yaor,75.2,CVVC
yeor,75.2,CVVC
yuse,75.2,CVCV
zean,75.2,CVVC
zeso,75.2,CVCV
abis,75.0,VCVC
adal,75.0,VCVC
alej,75.0,VCVC
alev,75.0,VCVC
aley,75.0,VCVC
alot,75.0,VCVC
awis,75.0,VCVC
basu,75.0,CVCV
been,75.0,CVVC
bhen,75.0,CCVC
bher,75.0,CCVC
bhes,75.0,CCVC
bort,75.0,CVCC
both,75.0,CVCC
bris,75.0,CCVC
btin,75.0,CCVC
caat,75.0,CVVC
cait,75.0,CVVC
ciin,75.0,CVVC
coas,75.0,CVVC
desh,75.0,CVCC
dhen,75.0,CCVC
dter,75.0,CCVC
eang,75.0,VVCC
eath,75.0,VVCC
ebis,75.0,VCVC
efit,75.0,VCVC
eith,75.0,VVCC
emed,75.0,VCVC
eriz,75.0,VCVC
etar,75.0,VCVC
ewis,75.0,VCVC
fhen,75.0,CCVC
fher,75.0,CCVC
fhes,75.0,CCVC
geis,75.0,CVVC
ghei,75.0,CCVV
gheu,75.0,CCVV
ghon,75.0,CCVC
gors,75.0,CVCC
gter,75.0,CCVC
gtin,75.0,CCVC
gues,75.0,CVVC
hedd,75.0,CVCC
heif,75.0,CVVC
heih,75.0,CVVC
heik,75.0,CVVC
heiv,75.0,CVVC
heiw,75.0,CVVC
heoc,75.0,CVVC
heod,75.0,CVVC
heog,75.0,CVVC
heoj,75.0,CVVC
heok,75.0,CVVC
heov,75.0,CVVC
heoy,75.0,CVVC
heub,75.0,CVVC
heuh,75.0,CVVC
heuk,75.0,CVVC
heuv,75.0,CVVC
heuw,75.0,CVVC
heuy,75.0,CVVC
hren,75.0,CCVC
hrer,75.0,CCVC
hter,75.0,CCVC
hues,75.0,CVVC
iath,75.0,VVCC
ibis,75.0,VCVC
imed,75.0,VCVC
inub,75.0,VCVC
inuc,75.0,VCVC
inuf,75.0,VCVC
inug,75.0,VCVC
inuh,75.0,VCVC
inuj,75.0,VCVC
inuk,75.0,VCVC
inup,75.0,VCVC
inuv,75.0,VCVC
inuw,75.0,VCVC
inuy,75.0,VCVC
ivis,75.0,VCVC
jhen,75.0,CCVC
jher,75.0,CCVC
jhes,75.0,CCVC
jren,75.0,CCVC
jrer,75.0,CCVC
jres,75.0,CCVC
jtin,75.0,CCVC
kesn,75.0,CVCC
khes,75.0,CCVC
kome,75.0,CVCV
kort,75.0,CVCC
krer,75.0,CCVC
kres,75.0,CCVC
ktin,75.0,CCVC
kuth,75.0,CVCC
land,75.0,CVCC
leta,75.0,CVCV
lhen,75.0,CCVC
lher,75.0,CCVC
lpin,75.0,CCVC
lres,75.0,CCVC
lues,75.0,CVVC
mank,75.0,CVCC
mben,75.0,CCVC
mhes,75.0,CCVC
mrer,75.0,CCVC
mres,75.0,CCVC
mter,75.0,CCVC
mues,75.0,CVVC
ncat,75.0,CCVC
ncin,75.0,CCVC
nhen,75.0,CCVC
nher,75.0,CCVC
nofl,75.0,CVCC
nois,75.0,CVVC
noon,75.0,CVVC
nren,75.0,CCVC
nrer,75.0,CCVC
oath,75.0,VVCC
obis,75.0,VCVC
odal,75.0,VCVC
oith,75.0,VVCC
olar,75.0,VCVC
onoc,75.0,VCVC
onod,75.0,VCVC
onog,75.0,VCVC
onok,75.0,VCVC
onop,75.0,VCVC
onov,75.0,VCVC
onoy,75.0,VCVC
orib,75.0,VCVC
orid,75.0,VCVC
orif,75.0,VCVC
orig,75.0,VCVC
orih,75.0,VCVC
orij,75.0,VCVC
orik,75.0,VCVC
oriw,75.0,VCVC
otic,75.0,VCVC
peis,75.0,CVVC
pues,75.0,CVVC
qonu,75.0,CVCV
rben,75.0,CCVC
rcat,75.0,CCVC
rhen,75.0,CCVC
rher,75.0,CCVC
rhes,75.0,CCVC
riom,75.0,CVVC
rits,75.0,CVCC
rkat,75.0,CCVC
ronk,75.0,CVCC
rpin,75.0,CCVC
rtou,75.0,CCVV
rues,75.0,CVVC
sive,75.0,CVCV
skon,75.0,CCVC
sofr,75.0,CVCC
sren,75.0,CCVC
sres,75.0,CCVC
sues,75.0,CVVC
tand,75.0,CVCC
ufit,75.0,VCVC
uith,75.0,VVCC
ular,75.0,VCVC
unal,75.0,VCVC
utar,75.0,VCVC
utic,75.0,VCVC
uvis,75.0,VCVC
uwis,75.0,VCVC
vhen,75.0,CCVC
vher,75.0,CCVC
vhes,75.0,CCVC
vome,75.0,CVCV
voth,75.0,CVCC
vres,75.0,CCVC
vtin,75.0,CCVC
vues,75.0,CVVC
wasu,75.0,CVCV
weth,75.0,CVCC
wort,75.0,CVCC
woth,75.0,CVCC
wter,75.0,CCVC
wtin,75.0,CCVC
wues,75.0,CVVC
xean,75.0,CVVC
xeso,75.0,CVCV
xior,75.0,CVVC
yhen,75.0,CCVC
yher,75.0,CCVC
yhes,75.0,CCVC
yrer,75.0,CCVC
yres,75.0,CCVC
ytin,75.0,CCVC
yuor,75.0,CVVC
zatu,75.0,CVCV
zesa,75.0,CVCV
